voyageID,voyageType,person,vesselName,arrivalDate,year,period,placeName,lon,lat,groupURL,groupPic,voyageDescription
1,Kayak adventure,Oskar Speck,Sunnschien,May-June 1939,1932,1932-1950,"Lae, Morobe Province, Papua New Guinea",146.999905,-6.715525,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,May-June 1939,1932,1932-1950,"Salamaua, Papua New Guinea",147.044907,-7.056973,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,13 June 1939,1932,1932-1950,"Lababia Island, Papua New Guinea",147.166667,-7.233333,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,17 June 1939,1932,1932-1950,"Zaka, Morobe Province, Papua New Guinea",147.666667,-7.816667,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,21 June 1939,1932,1932-1950,"Buna, Papua New Guinea",148.413056,-8.675254,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,9 August 1939,1932,1932-1950,"Port Moresby, Papua New Guinea",147.150654,-9.478012,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,14 August 1939,1932,1932-1950,"Kerema, Kerema District, Gulf, Papua New Guinea",145.776464,-7.962502,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,16 August 1939,1932,1932-1950,Auma Point,145.4,-7.933333,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,2 September 1939,1932,1932-1950,"Orokolo Bay, Papua New Guinea",145.3,-7.916667,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,5 September 1939,1932,1932-1950,"Daru Island,Papua New Guinea",143.2,-9.083333,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,20 September 1939,1932,1932-1950,"Saibai Island, Torres Strait, Queensland, Australia",142.6921,-9.405128,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 September 1939,1932,1932-1950,"Thursday Island, Queensland Australia",142.219391,-10.579917,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 October 1939,1932,1932-1950,"Cape York, Queensland, Australia",142.533124,-10.694871,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,14 March 1939,1932,1932-1950,"Tatura (internment camp), Shepparton, Victoria",145.232996,-36.43997,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,10 January 1943,1932,1932-1950,"Seymour, Goulburn Valley Victoria, Australia",145.161989,-37.01608,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,24 January 1943,1932,1932-1950,"Melbourne, Victoria Australia",144.963058,-37.813628,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 June 1942,1932,1932-1950,Barmera (Loveday internment camp),140.444756,-34.294948,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 September 1946,1932,1932-1950,"Lightning Ridge, New South Wales, Australia",147.985387,-29.429348,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1 May 1947,1932,1932-1950,Sydney (Elizabeth Bay),151.22841,-33.87143,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
1,Kayak adventure,Oskar Speck,Sunnschien,1950s,1932,1932-1950,"Killcare, Central Coast, New South Wales",151.358936,-33.519511,http://collections.anmm.gov.au/collections/83050/oskar-speck,ANMS1249[019].jpg,"Oskar Speck was a German adventurer who paddled his kayak,Sunnschien, from Germany to Australia in the 1930s. His journey took him over 7 years. Arriving on Thursday Island in September 1939 at the outbreak the Second World War, he was arrested as an enemy alien and interned for the duration of the war. After the war he settled in Australia, finally coming to rest at Killcare on the New South Wales central coast."
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,14 January 1906,1906,1906-1908,"Port Pirie, South Australia",138.16,-33.183,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1908.
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,1 May 1907,1906,1906-1908,"Mount Lofty Ranges, South Australia",138.6,-34.933,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1909
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,26 October 1907,1906,1906-1908,"Brisbane, Queensland",153,-27.5,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1910
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,4 November 1907,1906,1906-1908,"Adelaide, South Australia",138.6,-34.933,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1911
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,26 November 1907,1906,1906-1908,"Fremantle, Western Australia",115.766,-32.5,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1912
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,3 December 1907,1906,1906-1908,"Adelaide, South Australia",138.6,-34.933,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1913
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,10 December 1907,1906,1906-1908,"Melbourne, Victoria",144.966,-37.75,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1914
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,20 December 1907,1906,1906-1908,"Sydney, New South Wales",151.166,-33.916,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1915
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,26 December 1907,1906,1906-1908,"Brisbane, Queensland",153,-27.5,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1917
2,Merchant navy,"Fred Halliday, Third Engineer",SS Dalmore,14 January 1908,1906,1906-1908,"Port Pirie, South Australia",138.16,-33.183,http://collections.anmm.gov.au/en/people/details/17685,ANMS1113[012].jpg,These postcards dating from 1907 to 1908 were sent by Fred Halliday to his family in England from various ports around Australia. Halliday was the Third Engineer on the SS DALMORE on a voyage to Australia between August 1907 and March 1919
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 20 September 1846,1846,1846-1847,34. 1 South 153.28.15 East,153.470833,-34.016667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 23 September 1846,1846,1846-1847,Latitude 33. 21’ South Longitude 152 36 15. East,152.604167,-33.35,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 24 September 1846,1846,1846-1847,Latitude 33.20  Longitude 152. 8. 15,152.1375,-33.333333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 25 September 1846,1846,1846-1847,"Latitude 33. 20’ South, Longitude 152 21 East",152.35,-33.333333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 26 September 1846,1846,1846-1847,"Latitude 34. 12’ South, Longitude 153. 35.45 East",153.595833,-34.2,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 27 September 1846,1846,1846-1847,"Latitude 30 24 South, Longitude 153 55 45 East",153.929167,-30.4,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 29 September 1846,1846,1846-1847,"Latitude 26. 4 South, Longitude 152 36 East Longitude 152 36 East",152.6,-26.066667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 30 September 1846,1846,1846-1847,"Latitude 24 – 55’ South, Longitude – 155 . 22 . 15 East",155.370833,-24.916667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Mon 5 October 1846,1846,1846-1847,Latitude 22-00 South Longitude 160. 34. 15.,160.570833,-22,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 8 October 1846,1846,1846-1847,sunset at Lord Howe island in sight ,159.07683,-31.55333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 10 October 1846,1846,1846-1847,A run aft towards Norfolk Island ,163.82512,-25.86848,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 13 October 1846,1846,1846-1847,heading NE towards New Hebrides and New Caledonia ,162.81738,-20.6739,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 18  October 1846,1846,1846-1847,25 miles to the south and east of a dangerous reef near the south part of New Caledonia called Golden Grove ,167.35748,-23.21863,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Mon 19 October 1846,1846,1846-1847,Off New Caledonia - south ,166.56372,-23.03929,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 20 October 1846,1846,1846-1847,Off New Caledonia - south ,165.95947,-22.72552,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 21 October 1846,1846,1846-1847,Off New Caledonia - south , 165.56396,-22.61401,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri  23 October 1846,1846,1846-1847,Reefs north past New Caledonia ,163.37219,-19.20742,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 24 October 1846,1846,1846-1847,upon a wind heading as nearly as possible for Santa Cruz Island , 166.32751,-11.39926,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 6 November 1846,1846,1846-1847,close in to Stewart Islands (Sikaiana) ,162.70129,-8.37798,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 10 November 1846,1846,1846-1847,made Malaita,160.90712,-8.94461,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 20 November 1846,1846,1846-1847,north point of Malaita ,160.59814,-8.15711,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 21 November 1846,1846,1846-1847,near Simpsons Island ,160.54811,-8.24148,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 24 November 1846,1846,1846-1847,off Simpson Island ,160.69168,-8.30207,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 25 November 1846,1846,1846-1847,"close to island ""Isabel"" ",160.09815,-8.30081,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 26 November 1846,1846,1846-1847,Guadalcanal ,160.14558,-9.57732,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
